"지역명","규모구분","연도","월","분양가격(㎡)"
"광주","전용면적 85㎡초과 102㎡이하","2017","11",""
"광주","전용면적 102㎡초과","2017","11","2865"
"대전","전체","2017","11","2782"
"대전","전용면적 60㎡이하","2017","11","2693"
"대전","전용면적 60㎡초과 85㎡이하","2017","11","2763"
"대전","전용면적 85㎡초과 102㎡이하","2017","11","3067"
"대전","전용면적 102㎡초과","2017","11",""
"울산","전체","2017","11","3374"
"울산","전용면적 60㎡이하","2017","11","2904"
"울산","전용면적 60㎡초과 85㎡이하","2017","11","3378"
"울산","전용면적 85㎡초과 102㎡이하","2017","11",""
"울산","전용면적 102㎡초과","2017","11","2761"
"세종","전체","2017","11","2760"
"세종","전용면적 60㎡이하","2017","11","2760"
"세종","전용면적 60㎡초과 85㎡이하","2017","11","2723"
"세종","전용면적 85㎡초과 102㎡이하","2017","11","2790"
"세종","전용면적 102㎡초과","2017","11","2812"
"강원","전체","2017","11","2319"
"강원","전용면적 60㎡이하","2017","11","2242"
"강원","전용면적 60㎡초과 85㎡이하","2017","11","2309"
"강원","전용면적 85㎡초과 102㎡이하","2017","11","2223"
"강원","전용면적 102㎡초과","2017","11","2751"
"충북","전체","2017","11","2077"
"충북","전용면적 60㎡이하","2017","11","2203"
"충북","전용면적 60㎡초과 85㎡이하","2017","11","2076"
"충북","전용면적 85㎡초과 102㎡이하","2017","11","2271"
"충북","전용면적 102㎡초과","2017","11","2504"
"충남","전체","2017","11","2258"
"충남","전용면적 60㎡이하","2017","11","2403"
"충남","전용면적 60㎡초과 85㎡이하","2017","11","2271"
"충남","전용면적 85㎡초과 102㎡이하","2017","11",""
"충남","전용면적 102㎡초과","2017","11","2283"
"전북","전체","2017","11","2200"
"전북","전용면적 60㎡이하","2017","11","2259"
"전북","전용면적 60㎡초과 85㎡이하","2017","11","2192"
"전북","전용면적 85㎡초과 102㎡이하","2017","11",""
"전북","전용면적 102㎡초과","2017","11","2441"
"전남","전체","2017","11","2389"
"전남","전용면적 60㎡이하","2017","11","2370"
"전남","전용면적 60㎡초과 85㎡이하","2017","11","2363"
"전남","전용면적 85㎡초과 102㎡이하","2017","11","2291"
"전남","전용면적 102㎡초과","2017","11","2491"
"경북","전체","2017","11","2390"
"경북","전용면적 60㎡이하","2017","11","2407"
"경북","전용면적 60㎡초과 85㎡이하","2017","11","2383"
"경북","전용면적 85㎡초과 102㎡이하","2017","11",""
"경북","전용면적 102㎡초과","2017","11","2985"
"경남","전체","2017","11","2621"
"경남","전용면적 60㎡이하","2017","11","2720"
"경남","전용면적 60㎡초과 85㎡이하","2017","11","2581"
"경남","전용면적 85㎡초과 102㎡이하","2017","11","2914"
"경남","전용면적 102㎡초과","2017","11","2838"
"제주","전체","2017","11","3560"
"제주","전용면적 60㎡이하","2017","11","5380"
"제주","전용면적 60㎡초과 85㎡이하","2017","11","3477"
"제주","전용면적 85㎡초과 102㎡이하","2017","11",""
"제주","전용면적 102㎡초과","2017","11",""
"서울","전체","2017","12","6706"
"서울","전용면적 60㎡이하","2017","12","7005"
"서울","전용면적 60㎡초과 85㎡이하","2017","12","5868"
"서울","전용면적 85㎡초과 102㎡이하","2017","12","7478"
"서울","전용면적 102㎡초과","2017","12","6916"
"인천","전체","2017","12","3318"
"인천","전용면적 60㎡이하","2017","12","3354"
"인천","전용면적 60㎡초과 85㎡이하","2017","12","3324"
"인천","전용면적 85㎡초과 102㎡이하","2017","12","3478"
"인천","전용면적 102㎡초과","2017","12","4835"
"경기","전체","2017","12","3617"
"경기","전용면적 60㎡이하","2017","12","3829"
"경기","전용면적 60㎡초과 85㎡이하","2017","12","3552"
"경기","전용면적 85㎡초과 102㎡이하","2017","12","3696"
"경기","전용면적 102㎡초과","2017","12","4131"
"부산","전체","2017","12","3842"
"부산","전용면적 60㎡이하","2017","12","3737"
"부산","전용면적 60㎡초과 85㎡이하","2017","12","3803"
"부산","전용면적 85㎡초과 102㎡이하","2017","12","3692"
"부산","전용면적 102㎡초과","2017","12","3869"
"대구","전체","2017","12","3561"
"대구","전용면적 60㎡이하","2017","12","3466"
"대구","전용면적 60㎡초과 85㎡이하","2017","12","3564"
"대구","전용면적 85㎡초과 102㎡이하","2017","12",""
"대구","전용면적 102㎡초과","2017","12","3543"
"광주","전체","2017","12","2896"
"광주","전용면적 60㎡이하","2017","12","2776"
"광주","전용면적 60㎡초과 85㎡이하","2017","12","2890"
"광주","전용면적 85㎡초과 102㎡이하","2017","12",""
"광주","전용면적 102㎡초과","2017","12","2865"
"대전","전체","2017","12","2706"
"대전","전용면적 60㎡이하","2017","12","2628"
"대전","전용면적 60㎡초과 85㎡이하","2017","12","2690"
"대전","전용면적 85㎡초과 102㎡이하","2017","12","3067"
"대전","전용면적 102㎡초과","2017","12",""
"울산","전체","2017","12","3162"
"울산","전용면적 60㎡이하","2017","12",""
"울산","전용면적 60㎡초과 85㎡이하","2017","12","3162"
"울산","전용면적 85㎡초과 102㎡이하","2017","12",""
"울산","전용면적 102㎡초과","2017","12",""
"세종","전체","2017","12","3161"
"세종","전용면적 60㎡이하","2017","12",""
"세종","전용면적 60㎡초과 85㎡이하","2017","12","3164"
"세종","전용면적 85㎡초과 102㎡이하","2017","12","3099"
"세종","전용면적 102㎡초과","2017","12","3227"
"강원","전체","2017","12","2302"
"강원","전용면적 60㎡이하","2017","12","2203"
"강원","전용면적 60㎡초과 85㎡이하","2017","12","2293"
"강원","전용면적 85㎡초과 102㎡이하","2017","12","2239"
"강원","전용면적 102㎡초과","2017","12","2699"
"충북","전체","2017","12","2077"
"충북","전용면적 60㎡이하","2017","12","2203"
"충북","전용면적 60㎡초과 85㎡이하","2017","12","2076"
"충북","전용면적 85㎡초과 102㎡이하","2017","12","2271"
"충북","전용면적 102㎡초과","2017","12","2504"
"충남","전체","2017","12","2357"
"충남","전용면적 60㎡이하","2017","12","2506"
"충남","전용면적 60㎡초과 85㎡이하","2017","12","2373"
"충남","전용면적 85㎡초과 102㎡이하","2017","12",""
"충남","전용면적 102㎡초과","2017","12","2283"
"전북","전체","2017","12","2226"
"전북","전용면적 60㎡이하","2017","12","2259"
"전북","전용면적 60㎡초과 85㎡이하","2017","12","2215"
"전북","전용면적 85㎡초과 102㎡이하","2017","12","2221"
"전북","전용면적 102㎡초과","2017","12","2433"
"전남","전체","2017","12","2400"
"전남","전용면적 60㎡이하","2017","12","2427"
"전남","전용면적 60㎡초과 85㎡이하","2017","12","2382"
"전남","전용면적 85㎡초과 102㎡이하","2017","12","2291"
"전남","전용면적 102㎡초과","2017","12","2423"
"경북","전체","2017","12","2390"
"경북","전용면적 60㎡이하","2017","12","2407"
"경북","전용면적 60㎡초과 85㎡이하","2017","12","2383"
"경북","전용면적 85㎡초과 102㎡이하","2017","12",""
"경북","전용면적 102㎡초과","2017","12","2985"
"경남","전체","2017","12","2696"
"경남","전용면적 60㎡이하","2017","12","2784"
"경남","전용면적 60㎡초과 85㎡이하","2017","12","2666"
"경남","전용면적 85㎡초과 102㎡이하","2017","12","2914"
"경남","전용면적 102㎡초과","2017","12","2836"
"제주","전체","2017","12","3578"
"제주","전용면적 60㎡이하","2017","12","5380"
"제주","전용면적 60㎡초과 85㎡이하","2017","12","3467"
"제주","전용면적 85㎡초과 102㎡이하","2017","12",""
"제주","전용면적 102㎡초과","2017","12","3029"
"서울","전체","2018","01","6623"
"서울","전용면적 60㎡이하","2018","01","6898"
"서울","전용면적 60㎡초과 85㎡이하","2018","01","5857"
"서울","전용면적 85㎡초과 102㎡이하","2018","01","7478"
"서울","전용면적 102㎡초과","2018","01","6916"
"인천","전체","2018","01","3333"
"인천","전용면적 60㎡이하","2018","01","3376"
"인천","전용면적 60㎡초과 85㎡이하","2018","01","3324"
"인천","전용면적 85㎡초과 102㎡이하","2018","01","3478"
"인천","전용면적 102㎡초과","2018","01","4835"
"경기","전체","2018","01","3846"
"경기","전용면적 60㎡이하","2018","01","4119"
"경기","전용면적 60㎡초과 85㎡이하","2018","01","3793"
"경기","전용면적 85㎡초과 102㎡이하","2018","01","4350"
"경기","전용면적 102㎡초과","2018","01","4632"
"부산","전체","2018","01","3842"
"부산","전용면적 60㎡이하","2018","01","3737"
"부산","전용면적 60㎡초과 85㎡이하","2018","01","3803"
"부산","전용면적 85㎡초과 102㎡이하","2018","01","3692"
"부산","전용면적 102㎡초과","2018","01","3869"
"대구","전체","2018","01","3585"
"대구","전용면적 60㎡이하","2018","01","3521"
"대구","전용면적 60㎡초과 85㎡이하","2018","01","3587"
"대구","전용면적 85㎡초과 102㎡이하","2018","01",""
"대구","전용면적 102㎡초과","2018","01","3543"
"광주","전체","2018","01","2894"
"광주","전용면적 60㎡이하","2018","01","2776"
"광주","전용면적 60㎡초과 85㎡이하","2018","01","2887"
"광주","전용면적 85㎡초과 102㎡이하","2018","01",""
"광주","전용면적 102㎡초과","2018","01","2865"
"대전","전체","2018","01","2744"
"대전","전용면적 60㎡이하","2018","01","2628"
"대전","전용면적 60㎡초과 85㎡이하","2018","01","2750"
"대전","전용면적 85㎡초과 102㎡이하","2018","01","3067"
"대전","전용면적 102㎡초과","2018","01",""
"울산","전체","2018","01","3162"
"울산","전용면적 60㎡이하","2018","01",""
"울산","전용면적 60㎡초과 85㎡이하","2018","01","3162"
"울산","전용면적 85㎡초과 102㎡이하","2018","01",""
"울산","전용면적 102㎡초과","2018","01",""
"세종","전체","2018","01","3161"
"세종","전용면적 60㎡이하","2018","01",""
"세종","전용면적 60㎡초과 85㎡이하","2018","01","3164"
"세종","전용면적 85㎡초과 102㎡이하","2018","01","3099"
"세종","전용면적 102㎡초과","2018","01","3227"
"강원","전체","2018","01","2324"
"강원","전용면적 60㎡이하","2018","01","2216"
"강원","전용면적 60㎡초과 85㎡이하","2018","01","2322"
"강원","전용면적 85㎡초과 102㎡이하","2018","01","2591"
"강원","전용면적 102㎡초과","2018","01","2704"
"충북","전체","2018","01","2077"
"충북","전용면적 60㎡이하","2018","01","2203"
"충북","전용면적 60㎡초과 85㎡이하","2018","01","2076"
"충북","전용면적 85㎡초과 102㎡이하","2018","01","2271"
"충북","전용면적 102㎡초과","2018","01","2504"
"충남","전체","2018","01","2394"
"충남","전용면적 60㎡이하","2018","01","2421"
"충남","전용면적 60㎡초과 85㎡이하","2018","01","2409"
"충남","전용면적 85㎡초과 102㎡이하","2018","01",""
"충남","전용면적 102㎡초과","2018","01","2283"
"전북","전체","2018","01","2226"
"전북","전용면적 60㎡이하","2018","01","2259"
"전북","전용면적 60㎡초과 85㎡이하","2018","01","2215"
"전북","전용면적 85㎡초과 102㎡이하","2018","01","2221"
"전북","전용면적 102㎡초과","2018","01","2433"
"전남","전체","2018","01","2400"
"전남","전용면적 60㎡이하","2018","01","2427"
"전남","전용면적 60㎡초과 85㎡이하","2018","01","2380"
"전남","전용면적 85㎡초과 102㎡이하","2018","01","2459"
"전남","전용면적 102㎡초과","2018","01","2458"
"경북","전체","2018","01","2441"
"경북","전용면적 60㎡이하","2018","01","2525"
"경북","전용면적 60㎡초과 85㎡이하","2018","01","2435"
"경북","전용면적 85㎡초과 102㎡이하","2018","01",""
"경북","전용면적 102㎡초과","2018","01","2867"
"경남","전체","2018","01","2696"
"경남","전용면적 60㎡이하","2018","01","2784"
"경남","전용면적 60㎡초과 85㎡이하","2018","01","2666"
"경남","전용면적 85㎡초과 102㎡이하","2018","01","2914"
"경남","전용면적 102㎡초과","2018","01","2836"
"제주","전체","2018","01","3636"
"제주","전용면적 60㎡이하","2018","01","5380"
"제주","전용면적 60㎡초과 85㎡이하","2018","01","3512"
"제주","전용면적 85㎡초과 102㎡이하","2018","01",""
"제주","전용면적 102㎡초과","2018","01","3029"
"서울","전체","2018","02","6631"
"서울","전용면적 60㎡이하","2018","02","6907"
"서울","전용면적 60㎡초과 85㎡이하","2018","02","6373"
"서울","전용면적 85㎡초과 102㎡이하","2018","02","7495"
"서울","전용면적 102㎡초과","2018","02","6909"
"인천","전체","2018","02","3342"
"인천","전용면적 60㎡이하","2018","02","3433"
"인천","전용면적 60㎡초과 85㎡이하","2018","02","3338"
"인천","전용면적 85㎡초과 102㎡이하","2018","02","3478"
"인천","전용면적 102㎡초과","2018","02","4835"
"경기","전체","2018","02","3876"
"경기","전용면적 60㎡이하","2018","02","4246"
"경기","전용면적 60㎡초과 85㎡이하","2018","02","3826"
"경기","전용면적 85㎡초과 102㎡이하","2018","02","4351"
"경기","전용면적 102㎡초과","2018","02","4655"
"부산","전체","2018","02","3850"
"부산","전용면적 60㎡이하","2018","02","3744"
"부산","전용면적 60㎡초과 85㎡이하","2018","02","3812"
"부산","전용면적 85㎡초과 102㎡이하","2018","02","3692"
"부산","전용면적 102㎡초과","2018","02","3869"
"대구","전체","2018","02","3364"
"대구","전용면적 60㎡이하","2018","02","3521"
"대구","전용면적 60㎡초과 85㎡이하","2018","02","3365"
"대구","전용면적 85㎡초과 102㎡이하","2018","02",""
"대구","전용면적 102㎡초과","2018","02","3543"
"광주","전체","2018","02","2894"
"광주","전용면적 60㎡이하","2018","02","2776"
"광주","전용면적 60㎡초과 85㎡이하","2018","02","2887"
"광주","전용면적 85㎡초과 102㎡이하","2018","02",""
"광주","전용면적 102㎡초과","2018","02","2865"
"대전","전체","2018","02","2887"
"대전","전용면적 60㎡이하","2018","02","2498"
"대전","전용면적 60㎡초과 85㎡이하","2018","02","2882"
"대전","전용면적 85㎡초과 102㎡이하","2018","02","3067"
"대전","전용면적 102㎡초과","2018","02",""
"울산","전체","2018","02","3174"
"울산","전용면적 60㎡이하","2018","02",""
"울산","전용면적 60㎡초과 85㎡이하","2018","02","3174"
"울산","전용면적 85㎡초과 102㎡이하","2018","02",""
"울산","전용면적 102㎡초과","2018","02",""
"세종","전체","2018","02","3161"
"세종","전용면적 60㎡이하","2018","02",""
"세종","전용면적 60㎡초과 85㎡이하","2018","02","3164"
"세종","전용면적 85㎡초과 102㎡이하","2018","02","3099"
"세종","전용면적 102㎡초과","2018","02","3227"
"강원","전체","2018","02","2323"
"강원","전용면적 60㎡이하","2018","02","2252"
"강원","전용면적 60㎡초과 85㎡이하","2018","02","2320"
"강원","전용면적 85㎡초과 102㎡이하","2018","02","2595"
"강원","전용면적 102㎡초과","2018","02","2856"
"충북","전체","2018","02","2166"
"충북","전용면적 60㎡이하","2018","02","2348"
"충북","전용면적 60㎡초과 85㎡이하","2018","02","2165"
"충북","전용면적 85㎡초과 102㎡이하","2018","02","2271"
"충북","전용면적 102㎡초과","2018","02","2485"
"충남","전체","2018","02","2394"
"충남","전용면적 60㎡이하","2018","02","2421"
"충남","전용면적 60㎡초과 85㎡이하","2018","02","2409"
"충남","전용면적 85㎡초과 102㎡이하","2018","02",""
"충남","전용면적 102㎡초과","2018","02","2283"
"전북","전체","2018","02","2273"
"전북","전용면적 60㎡이하","2018","02","2183"
"전북","전용면적 60㎡초과 85㎡이하","2018","02","2261"
"전북","전용면적 85㎡초과 102㎡이하","2018","02","2221"
"전북","전용면적 102㎡초과","2018","02","2428"
"전남","전체","2018","02","2356"
"전남","전용면적 60㎡이하","2018","02","2228"
"전남","전용면적 60㎡초과 85㎡이하","2018","02","2337"
"전남","전용면적 85㎡초과 102㎡이하","2018","02","2459"
"전남","전용면적 102㎡초과","2018","02","2418"
"경북","전체","2018","02","2441"
"경북","전용면적 60㎡이하","2018","02","2525"
"경북","전용면적 60㎡초과 85㎡이하","2018","02","2435"
"경북","전용면적 85㎡초과 102㎡이하","2018","02",""
"경북","전용면적 102㎡초과","2018","02","2867"
"경남","전체","2018","02","2698"
"경남","전용면적 60㎡이하","2018","02","2784"
"경남","전용면적 60㎡초과 85㎡이하","2018","02","2673"
"경남","전용면적 85㎡초과 102㎡이하","2018","02","2914"
"경남","전용면적 102㎡초과","2018","02","2836"
"제주","전체","2018","02","3829"
"제주","전용면적 60㎡이하","2018","02","5462"
"제주","전용면적 60㎡초과 85㎡이하","2018","02","3542"
"제주","전용면적 85㎡초과 102㎡이하","2018","02",""
"제주","전용면적 102㎡초과","2018","02","3029"
"서울","전체","2018","03","6836"
"서울","전용면적 60㎡이하","2018","03","7193"
"서울","전용면적 60㎡초과 85㎡이하","2018","03","6553"
"서울","전용면적 85㎡초과 102㎡이하","2018","03","7823"
"서울","전용면적 102㎡초과","2018","03","7242"
"인천","전체","2018","03","3457"
"인천","전용면적 60㎡이하","2018","03","3754"
"인천","전용면적 60㎡초과 85㎡이하","2018","03","3448"
"인천","전용면적 85㎡초과 102㎡이하","2018","03","3395"
"인천","전용면적 102㎡초과","2018","03","4835"
"경기","전체","2018","03","3876"
"경기","전용면적 60㎡이하","2018","03","4248"
"경기","전용면적 60㎡초과 85㎡이하","2018","03","3826"
"경기","전용면적 85㎡초과 102㎡이하","2018","03","4270"
"경기","전용면적 102㎡초과","2018","03","4641"
"부산","전체","2018","03","3817"
"부산","전용면적 60㎡이하","2018","03","3654"
"부산","전용면적 60㎡초과 85㎡이하","2018","03","3789"
"부산","전용면적 85㎡초과 102㎡이하","2018","03","3692"
"부산","전용면적 102㎡초과","2018","03","3830"
"대구","전체","2018","03","3392"
"대구","전용면적 60㎡이하","2018","03","3521"
"대구","전용면적 60㎡초과 85㎡이하","2018","03","3404"
"대구","전용면적 85㎡초과 102㎡이하","2018","03",""
"대구","전용면적 102㎡초과","2018","03","3543"
"광주","전체","2018","03","2930"
"광주","전용면적 60㎡이하","2018","03","2776"
"광주","전용면적 60㎡초과 85㎡이하","2018","03","2924"
"광주","전용면적 85㎡초과 102㎡이하","2018","03",""
"광주","전용면적 102㎡초과","2018","03","2865"
"대전","전체","2018","03","2887"
"대전","전용면적 60㎡이하","2018","03","2498"
"대전","전용면적 60㎡초과 85㎡이하","2018","03","2882"
"대전","전용면적 85㎡초과 102㎡이하","2018","03","3067"
"대전","전용면적 102㎡초과","2018","03",""
"울산","전체","2018","03","3174"
"울산","전용면적 60㎡이하","2018","03",""
"울산","전용면적 60㎡초과 85㎡이하","2018","03","3174"
"울산","전용면적 85㎡초과 102㎡이하","2018","03",""
"울산","전용면적 102㎡초과","2018","03",""
"세종","전체","2018","03","3161"
"세종","전용면적 60㎡이하","2018","03",""
"세종","전용면적 60㎡초과 85㎡이하","2018","03","3164"
"세종","전용면적 85㎡초과 102㎡이하","2018","03","3099"
"세종","전용면적 102㎡초과","2018","03","3227"
"강원","전체","2018","03","2391"
"강원","전용면적 60㎡이하","2018","03","2269"
"강원","전용면적 60㎡초과 85㎡이하","2018","03","2387"
"강원","전용면적 85㎡초과 102㎡이하","2018","03","2830"
"강원","전용면적 102㎡초과","2018","03","2923"
"충북","전체","2018","03","2455"
"충북","전용면적 60㎡이하","2018","03","2348"
"충북","전용면적 60㎡초과 85㎡이하","2018","03","2456"
"충북","전용면적 85㎡초과 102㎡이하","2018","03","2471"
"충북","전용면적 102㎡초과","2018","03","2482"
"충남","전체","2018","03","2394"
"충남","전용면적 60㎡이하","2018","03","2421"
"충남","전용면적 60㎡초과 85㎡이하","2018","03","2409"
"충남","전용면적 85㎡초과 102㎡이하","2018","03",""
"충남","전용면적 102㎡초과","2018","03","2283"
"전북","전체","2018","03","2263"
"전북","전용면적 60㎡이하","2018","03","2183"
"전북","전용면적 60㎡초과 85㎡이하","2018","03","2250"
"전북","전용면적 85㎡초과 102㎡이하","2018","03","2221"
"전북","전용면적 102㎡초과","2018","03","2428"
"전남","전체","2018","03","2348"
"전남","전용면적 60㎡이하","2018","03","2228"
"전남","전용면적 60㎡초과 85㎡이하","2018","03","2336"
"전남","전용면적 85㎡초과 102㎡이하","2018","03","2627"
"전남","전용면적 102㎡초과","2018","03","2443"
"경북","전체","2018","03","2440"
"경북","전용면적 60㎡이하","2018","03","2525"
"경북","전용면적 60㎡초과 85㎡이하","2018","03","2421"
"경북","전용면적 85㎡초과 102㎡이하","2018","03",""
"경북","전용면적 102㎡초과","2018","03","2788"
"경남","전체","2018","03","2697"
"경남","전용면적 60㎡이하","2018","03","2787"
"경남","전용면적 60㎡초과 85㎡이하","2018","03","2672"
"경남","전용면적 85㎡초과 102㎡이하","2018","03","2857"
"경남","전용면적 102㎡초과","2018","03","2897"
"제주","전체","2018","03","3925"
"제주","전용면적 60㎡이하","2018","03","5462"
"제주","전용면적 60㎡초과 85㎡이하","2018","03","3639"
"제주","전용면적 85㎡초과 102㎡이하","2018","03",""
"제주","전용면적 102㎡초과","2018","03","3029"
"서울","전체","2018","04","6841"
"서울","전용면적 60㎡이하","2018","04","7196"
"서울","전용면적 60㎡초과 85㎡이하","2018","04","6560"
"서울","전용면적 85㎡초과 102㎡이하","2018","04","7823"
"서울","전용면적 102㎡초과","2018","04","7242"
"인천","전체","2018","04","3457"
"인천","전용면적 60㎡이하","2018","04","3754"
"인천","전용면적 60㎡초과 85㎡이하","2018","04","3448"
"인천","전용면적 85㎡초과 102㎡이하","2018","04","3395"
"인천","전용면적 102㎡초과","2018","04","4835"
"경기","전체","2018","04","3859"
"경기","전용면적 60㎡이하","2018","04","4256"
"경기","전용면적 60㎡초과 85㎡이하","2018","04","3836"
"경기","전용면적 85㎡초과 102㎡이하","2018","04","4345"
"경기","전용면적 102㎡초과","2018","04","4595"
"부산","전체","2018","04","3863"
"부산","전용면적 60㎡이하","2018","04","3654"
"부산","전용면적 60㎡초과 85㎡이하","2018","04","3835"
"부산","전용면적 85㎡초과 102㎡이하","2018","04","3692"
"부산","전용면적 102㎡초과","2018","04","3830"
"대구","전체","2018","04","3524"
"대구","전용면적 60㎡이하","2018","04","3607"
"대구","전용면적 60㎡초과 85㎡이하","2018","04","3526"
"대구","전용면적 85㎡초과 102㎡이하","2018","04","3012"
"대구","전용면적 102㎡초과","2018","04","2966"
"광주","전체","2018","04","2885"
"광주","전용면적 60㎡이하","2018","04","2776"
"광주","전용면적 60㎡초과 85㎡이하","2018","04","2890"
"광주","전용면적 85㎡초과 102㎡이하","2018","04",""
"광주","전용면적 102㎡초과","2018","04","2453"
"대전","전체","2018","04","2972"
"대전","전용면적 60㎡이하","2018","04","2498"
"대전","전용면적 60㎡초과 85㎡이하","2018","04","2977"
"대전","전용면적 85㎡초과 102㎡이하","2018","04","3067"
"대전","전용면적 102㎡초과","2018","04",""
"울산","전체","2018","04","3174"
"울산","전용면적 60㎡이하","2018","04",""
"울산","전용면적 60㎡초과 85㎡이하","2018","04","3174"
"울산","전용면적 85㎡초과 102㎡이하","2018","04",""
"울산","전용면적 102㎡초과","2018","04",""
"세종","전체","2018","04","3131"
"세종","전용면적 60㎡이하","2018","04","3064"
"세종","전용면적 60㎡초과 85㎡이하","2018","04","3147"
"세종","전용면적 85㎡초과 102㎡이하","2018","04","3138"
"세종","전용면적 102㎡초과","2018","04","3135"
"강원","전체","2018","04","2277"
"강원","전용면적 60㎡이하","2018","04","2269"
"강원","전용면적 60㎡초과 85㎡이하","2018","04","2273"
"강원","전용면적 85㎡초과 102㎡이하","2018","04","2830"
"강원","전용면적 102㎡초과","2018","04","2611"
"충북","전체","2018","04","2631"
"충북","전용면적 60㎡이하","2018","04","2348"
"충북","전용면적 60㎡초과 85㎡이하","2018","04","2631"
"충북","전용면적 85㎡초과 102㎡이하","2018","04","2671"
"충북","전용면적 102㎡초과","2018","04","2680"
"충남","전체","2018","04","2394"
"충남","전용면적 60㎡이하","2018","04","2421"
"충남","전용면적 60㎡초과 85㎡이하","2018","04","2409"
"충남","전용면적 85㎡초과 102㎡이하","2018","04",""
"충남","전용면적 102㎡초과","2018","04","2283"
"전북","전체","2018","04","2317"
"전북","전용면적 60㎡이하","2018","04","2602"
"전북","전용면적 60㎡초과 85㎡이하","2018","04","2292"
"전북","전용면적 85㎡초과 102㎡이하","2018","04","2636"
"전북","전용면적 102㎡초과","2018","04","2794"
"전남","전체","2018","04","2355"
"전남","전용면적 60㎡이하","2018","04","2228"
"전남","전용면적 60㎡초과 85㎡이하","2018","04","2345"
"전남","전용면적 85㎡초과 102㎡이하","2018","04","2627"
"전남","전용면적 102㎡초과","2018","04","2469"
"경북","전체","2018","04","2440"
"경북","전용면적 60㎡이하","2018","04","2471"
"경북","전용면적 60㎡초과 85㎡이하","2018","04","2422"
"경북","전용면적 85㎡초과 102㎡이하","2018","04",""
"경북","전용면적 102㎡초과","2018","04","2788"
"경남","전체","2018","04","2690"
"경남","전용면적 60㎡이하","2018","04","2738"
"경남","전용면적 60㎡초과 85㎡이하","2018","04","2669"
"경남","전용면적 85㎡초과 102㎡이하","2018","04","2857"
"경남","전용면적 102㎡초과","2018","04","2862"
"제주","전체","2018","04","3925"
"제주","전용면적 60㎡이하","2018","04","5462"
"제주","전용면적 60㎡초과 85㎡이하","2018","04","3639"
"제주","전용면적 85㎡초과 102㎡이하","2018","04",""
"제주","전용면적 102㎡초과","2018","04","3029"
"서울","전체","2018","05","6919"
"서울","전용면적 60㎡이하","2018","05","7318"
"서울","전용면적 60㎡초과 85㎡이하","2018","05","6630"
"서울","전용면적 85㎡초과 102㎡이하","2018","05","8098"
"서울","전용면적 102㎡초과","2018","05","7252"
"인천","전체","2018","05","3436"
"인천","전용면적 60㎡이하","2018","05","3454"
"인천","전용면적 60㎡초과 85㎡이하","2018","05","3567"
"인천","전용면적 85㎡초과 102㎡이하","2018","05","3470"
"인천","전용면적 102㎡초과","2018","05","4835"
"경기","전체","2018","05","3987"
"경기","전용면적 60㎡이하","2018","05","4425"
"경기","전용면적 60㎡초과 85㎡이하","2018","05","3994"
"경기","전용면적 85㎡초과 102㎡이하","2018","05","4445"
"경기","전용면적 102㎡초과","2018","05","4517"
"부산","전체","2018","05","3853"
"부산","전용면적 60㎡이하","2018","05","3704"
"부산","전용면적 60㎡초과 85㎡이하","2018","05","3822"
"부산","전용면적 85㎡초과 102㎡이하","2018","05","3705"
"부산","전용면적 102㎡초과","2018","05","3840"
"대구","전체","2018","05","3651"
"대구","전용면적 60㎡이하","2018","05","3634"
"대구","전용면적 60㎡초과 85㎡이하","2018","05","3646"
"대구","전용면적 85㎡초과 102㎡이하","2018","05","3012"
"대구","전용면적 102㎡초과","2018","05","4539"
"광주","전체","2018","05","2906"
"광주","전용면적 60㎡이하","2018","05","2776"
"광주","전용면적 60㎡초과 85㎡이하","2018","05","2911"
"광주","전용면적 85㎡초과 102㎡이하","2018","05",""
"광주","전용면적 102㎡초과","2018","05","2453"
"대전","전체","2018","05","2972"
"대전","전용면적 60㎡이하","2018","05","2498"
"대전","전용면적 60㎡초과 85㎡이하","2018","05","2977"
"대전","전용면적 85㎡초과 102㎡이하","2018","05","3067"
"대전","전용면적 102㎡초과","2018","05",""
"울산","전체","2018","05","3174"
"울산","전용면적 60㎡이하","2018","05",""
"울산","전용면적 60㎡초과 85㎡이하","2018","05","3174"
"울산","전용면적 85㎡초과 102㎡이하","2018","05",""
"울산","전용면적 102㎡초과","2018","05",""
"세종","전체","2018","05","3131"
"세종","전용면적 60㎡이하","2018","05","3064"
"세종","전용면적 60㎡초과 85㎡이하","2018","05","3147"
"세종","전용면적 85㎡초과 102㎡이하","2018","05","3138"
"세종","전용면적 102㎡초과","2018","05","3135"
"강원","전체","2018","05","2289"
"강원","전용면적 60㎡이하","2018","05","2269"
"강원","전용면적 60㎡초과 85㎡이하","2018","05","2280"
"강원","전용면적 85㎡초과 102㎡이하","2018","05","2864"
"강원","전용면적 102㎡초과","2018","05","2631"
"충북","전체","2018","05","2636"
"충북","전용면적 60㎡이하","2018","05","2348"
"충북","전용면적 60㎡초과 85㎡이하","2018","05","2636"
"충북","전용면적 85㎡초과 102㎡이하","2018","05","2725"
"충북","전용면적 102㎡초과","2018","05","2683"
"충남","전체","2018","05","2453"
"충남","전용면적 60㎡이하","2018","05","2416"
"충남","전용면적 60㎡초과 85㎡이하","2018","05","2465"
"충남","전용면적 85㎡초과 102㎡이하","2018","05",""
"충남","전용면적 102㎡초과","2018","05","2537"
